Chr	Tajima
Transcript_1113	-0.547219
Transcript_1114	-0.286239
Transcript_1115	-0.802486
Transcript_1116	-1.275707
Transcript_1117	-0.554205
Transcript_1118	-1.700605
Transcript_1119	-0.965273
Transcript_1120	-1.418013
Transcript_1122	-0.276831
Transcript_1123	-0.303819
Transcript_1124	-0.175265
Transcript_1125	-0.525234
Transcript_1126	-0.650848
Transcript_1127	-0.499945
Transcript_1129	-1.445278
Transcript_1130	-0.117314
Transcript_1131	0.749611
Transcript_1132	-0.618497
Transcript_1133	-0.602508
Transcript_1134	-0.704963
Transcript_1135	-0.471661
Transcript_1136	-1.101733
Transcript_1137	-0.194691
Transcript_1139	-0.222675
Transcript_1140	-1.594955
Transcript_1141	-0.905548
Transcript_1142	0.069443
Transcript_1143	-2.051061
Transcript_1145	0.986078
Transcript_1146	-0.359175
Transcript_1147	-0.220392
Transcript_1148	-0.760522
Transcript_1149	-1.174347
Transcript_1150	-1.093221
Transcript_1151	-0.737870
Transcript_1152	-1.567301
Transcript_1153	-1.655690
Transcript_1154	-2.000816
Transcript_1155	-0.318498
Transcript_1156	-0.275847
Transcript_1157	-0.206790
Transcript_1158	-0.470481
Transcript_1159	-0.282268
Transcript_1160	-1.143979
Transcript_1161	-1.331084
Transcript_1162	0.213070
Transcript_1163	-0.286836
Transcript_1164	-0.980651
Transcript_1165	-1.805497
Transcript_1166	-0.830465
Transcript_1167	0.608375
Transcript_1168	-0.906444
Transcript_1169	-0.264582
Transcript_1170	1.292799
Transcript_1171	-0.458672
Transcript_1172	-0.538040
Transcript_1173	0.293124
Transcript_1174	-0.322568
Transcript_1175	0.367378
Transcript_1176	-1.692372
Transcript_1177	-0.043369
Transcript_1178	-1.250407
Transcript_1179	-0.793138
Transcript_1180	-0.958133
Transcript_1181	-0.201885
Transcript_1182	-0.148211
Transcript_1183	-1.320911
Transcript_1184	-1.192783
Transcript_1185	-0.360691
Transcript_1186	0.486559
Transcript_1187	-1.088216
Transcript_1188	-1.867006
Transcript_1189	-0.164367
Transcript_1190	0.267498
Transcript_1191	-0.358778
Transcript_1192	0.028100
Transcript_1193	-1.020979
Transcript_1194	-1.232033
Transcript_1195	-0.314695
Transcript_1196	-0.610186
Transcript_1197	-0.341642
Transcript_1198	-1.130694
Transcript_1199	-0.636079
Transcript_1200	-0.670712
Transcript_1201	-0.716174
Transcript_1202	-0.188214
Transcript_1203	-0.078751
Transcript_1204	-0.751465
Transcript_1205	-0.637460
Transcript_1206	-0.375646
Transcript_1207	-0.607693
Transcript_1208	-0.285078
Transcript_1209	-0.689525
Transcript_1210	-0.229236
Transcript_1211	-1.048870
Transcript_1212	-0.486611
Transcript_1213	0.034525
Transcript_1214	-0.479744
Transcript_1215	-0.592050
Transcript_1216	-0.485662
Transcript_1217	-0.239276
Transcript_1218	-1.085178
Transcript_1219	-0.910898
Transcript_1220	-0.799458
Transcript_1221	-0.436133
Transcript_1222	-0.098699
Transcript_1223	-0.953317
Transcript_1224	-0.859755
Transcript_1225	-0.708860
Transcript_1226	-1.765501
Transcript_1227	0.056246
Transcript_1228	-1.018674
Transcript_1229	-0.392147
Transcript_1230	-0.879004
Transcript_1231	-1.779157
Transcript_1232	0.086136
Transcript_1233	-0.591777
Transcript_1234	-0.597061
Transcript_1235	-1.147637
Transcript_1236	-0.282778
Transcript_1237	-0.585554
Transcript_1238	-0.223645
Transcript_1239	-0.655410
Transcript_1240	-1.374683
Transcript_1241	-0.436271
Transcript_1242	0.307343
Transcript_1243	-0.986046
Transcript_1244	-0.702259
Transcript_1245	-1.194971
Transcript_1246	-0.888432
Transcript_1247	-0.469574
Transcript_1248	-0.554347
Transcript_1249	-0.381110
Transcript_1250	-0.993038
Transcript_1251	-0.812610
Transcript_1252	-0.613272
Transcript_1253	-1.062400
Transcript_1254	-0.470067
Transcript_1255	-0.872557
Transcript_1256	-0.461334
Transcript_1257	-0.426449
Transcript_1258	-0.380896
Transcript_1259	0.176017
Transcript_1260	-0.491532
Transcript_1261	-0.566809
Transcript_1262	0.065510
Transcript_1263	-0.342975
Transcript_1264	-0.118856
Transcript_1265	-0.143784
Transcript_1266	-0.737852
Transcript_1267	0.160009
Transcript_1268	-0.588779
Transcript_1269	-0.613379
Transcript_1270	-0.498485
Transcript_1271	-0.781083
Transcript_1272	0.573910
Transcript_1273	-1.031189
Transcript_1274	-0.424800
Transcript_1275	1.220281
Transcript_1276	0.149249
Transcript_1278	0.083891
Transcript_1279	-0.273463
Transcript_1280	-0.887798
Transcript_1281	-0.469533
Transcript_1282	0.181679
Transcript_1283	-1.683306
Transcript_1284	-0.929471
Transcript_1285	-1.548530
Transcript_1286	0.811683
Transcript_1287	-0.216519
Transcript_1288	-0.463973
Transcript_1289	0.168152
Transcript_1290	-0.150656
Transcript_1291	-1.173154
Transcript_1292	-0.455325
Transcript_1293	-1.331807
Transcript_1294	-0.647473
Transcript_1295	-1.236306
Transcript_1296	-0.548096
Transcript_1297	-1.255374
Transcript_1298	-0.974514
Transcript_1299	0.775774
Transcript_1300	-1.492966
Transcript_1301	-0.390113
Transcript_1302	-0.785261
Transcript_1303	0.484821
Transcript_1305	0.160074
Transcript_1306	-0.453480
Transcript_1307	-0.521035
Transcript_1308	-1.195093
Transcript_1309	-0.395735
Transcript_1310	-0.674410
Transcript_1311	-0.584383
Transcript_1312	-0.425978
Transcript_1313	-0.883944
Transcript_1314	-1.754211
Transcript_1315	-0.562837
Transcript_1316	-0.415726
Transcript_1317	-0.510008
Transcript_1318	-0.380896
Transcript_1319	-1.177537
Transcript_1320	-0.333677
Transcript_1321	-1.175771
Transcript_1322	-0.601079
Transcript_1323	-0.773931
Transcript_1324	-0.645955
Transcript_1325	-1.243142
Transcript_1326	-1.616861
Transcript_1327	-0.796980
Transcript_1328	-0.608916
Transcript_1329	-0.648726
Transcript_1330	-0.782493
Transcript_1331	-0.990567
Transcript_1332	0.200073
Transcript_1333	-1.112870
Transcript_1334	-0.879634
Transcript_1335	-1.024182
Transcript_1336	-0.515161
Transcript_1337	-1.089140
Transcript_1338	-0.259676
Transcript_1339	-0.465847
Transcript_1340	-0.673491
Transcript_1342	0.756848
Transcript_1343	-1.089312
Transcript_1344	-0.240837
Transcript_1347	-0.490798
Transcript_1348	-0.486601
Transcript_1349	-0.828119
Transcript_1350	-0.767881
Transcript_1351	-1.167065
Transcript_1352	-0.623978
Transcript_1353	-0.560309
Transcript_1355	-0.694640
Transcript_1356	-0.643704
Transcript_1357	0.289336
Transcript_1358	-0.626575
Transcript_1359	-0.764006
Transcript_1360	-0.765462
Transcript_1361	-0.395950
Transcript_1362	-0.563159
Transcript_1363	-0.671224
Transcript_1364	-0.927489
Transcript_1365	-1.218373
Transcript_1366	-0.574184
Transcript_1367	-0.155459
Transcript_1368	-0.175571
Transcript_1370	-1.407128
Transcript_1371	-0.822689
Transcript_1372	-0.883973
Transcript_1373	0.243692
Transcript_1374	-0.400885
Transcript_1376	-0.143259
Transcript_1377	-0.650661
Transcript_1378	-0.790468
Transcript_1379	-1.447958
Transcript_1380	-0.838466
Transcript_1381	-0.436876
Transcript_1382	-0.977551
Transcript_1383	-0.170341
Transcript_1384	-0.012585
Transcript_1385	-0.598310
Transcript_1386	-0.610955
Transcript_1387	2.343133
Transcript_1388	-0.324866
Transcript_1389	-0.776049
Transcript_1390	-0.781014
Transcript_1391	-1.238048
Transcript_1392	-1.159308
Transcript_1393	-0.410272
Transcript_1394	-0.858248
Transcript_1395	-0.533250
Transcript_1396	-0.370442
Transcript_1397	0.466074
Transcript_1398	-0.625846
Transcript_1399	-0.745832
Transcript_1400	-0.488241
Transcript_1401	-1.270979
Transcript_1402	-1.432738
Transcript_1403	-0.566020
Transcript_1404	-0.701567
Transcript_1405	-0.998931
Transcript_1406	-0.588852
Transcript_1407	-0.826773
Transcript_1408	0.145465
Transcript_1409	0.169463
Transcript_1410	-0.562483
Transcript_1411	-0.315193
Transcript_1412	-1.103164
Transcript_1413	0.801302
Transcript_1414	-0.392702
Transcript_1415	-0.027981
Transcript_1416	-0.650744
Transcript_1417	-0.642771
Transcript_1418	-0.568438
Transcript_1419	-0.412794
Transcript_1420	-0.469003
Transcript_1422	-0.059211
Transcript_1423	-0.872298
Transcript_1424	-0.590232
Transcript_1425	-0.900130
Transcript_1426	-0.225202
Transcript_1427	-0.696428
Transcript_1428	-0.315162
Transcript_1429	0.433464
Transcript_1430	-0.573431
Transcript_1431	-0.229233
Transcript_1432	-0.780376
Transcript_1433	0.107877
Transcript_1434	-0.748563
Transcript_1435	-0.676411
Transcript_1436	-0.701502
Transcript_1437	-0.657545
Transcript_1438	-1.061792
Transcript_1439	-0.747939
Transcript_1440	-0.477338
Transcript_1441	-0.306612
Transcript_1442	0.485614
Transcript_1443	-0.313471
Transcript_1444	-0.984557
Transcript_1445	-1.167831
Transcript_1446	-0.970968
Transcript_1447	-0.832627
Transcript_1448	-0.348489
Transcript_1449	-0.880361
Transcript_1450	-0.339916
Transcript_1451	-0.003718
Transcript_1452	-1.158754
Transcript_1453	-0.313627
Transcript_1454	-0.785550
Transcript_1456	-0.453291
Transcript_1457	-0.059985
Transcript_1458	0.176579
Transcript_1459	-0.406705
Transcript_1460	-0.086098
Transcript_1461	1.493808
Transcript_1462	-0.525682
Transcript_1463	-0.171397
Transcript_1464	-0.295089
Transcript_1465	-0.522381
Transcript_1466	-0.574487
Transcript_1467	-0.097935
Transcript_1468	-1.712101
Transcript_1469	-0.667383
Transcript_1470	-0.605349
Transcript_1471	-0.822118
Transcript_1472	-0.667965
Transcript_1473	-1.181380
Transcript_1474	-0.292245
Transcript_1475	-0.412936
Transcript_1476	-1.204214
Transcript_1477	-1.031786
Transcript_1478	-1.581459
Transcript_1479	-0.496486
Transcript_1480	-1.155675
Transcript_1481	-0.876657
Transcript_1482	-0.591262
Transcript_1483	-0.566913
Transcript_1484	-0.936795
Transcript_1485	-0.334322
Transcript_1486	-1.151692
Transcript_1487	-1.029481
Transcript_1488	-0.873417
Transcript_1489	-0.757580
Transcript_1490	-1.007509
Transcript_1491	0.104370
Transcript_1492	-0.647698
Transcript_1493	-0.380896
Transcript_1494	-2.209501
Transcript_1495	-0.543235
Transcript_1496	-0.060722
Transcript_1497	-0.925295
Transcript_1498	0.146955
Transcript_1499	-0.598977
Transcript_1500	-0.744442
Transcript_1501	-0.553552
Transcript_1502	0.451189
Transcript_1503	-1.454303
Transcript_1504	-0.809963
Transcript_1505	-1.301941
Transcript_1506	-1.445461
Transcript_1507	-0.762821
Transcript_1508	-0.846327
Transcript_1509	-0.561878
Transcript_1510	-1.088290
Transcript_1511	-1.053687
Transcript_1512	-0.577127
Transcript_1513	-0.659912
Transcript_1514	-0.502321
Transcript_1515	-1.507957
Transcript_1516	-0.571395
Transcript_1517	0.965703
Transcript_1518	-0.794525
Transcript_1519	-0.740842
Transcript_1520	-0.945893
Transcript_1521	-1.910590
Transcript_1522	-0.350793
Transcript_1523	-0.922729
Transcript_1524	-0.742546
Transcript_1525	-1.256230
Transcript_1526	-0.795858
Transcript_1527	-0.529010
Transcript_1528	-0.575545
Transcript_1529	0.098100
Transcript_1530	-0.380896
Transcript_1531	-0.093582
Transcript_1532	-0.207704
Transcript_1533	-0.212714
Transcript_1534	-0.915265
Transcript_1535	-1.819553
Transcript_1536	0.135141
Transcript_1537	-0.899222
Transcript_1538	-1.029621
Transcript_1539	-1.041604
Transcript_1540	-1.245222
Transcript_1541	-0.468573
Transcript_1542	-0.401370
Transcript_1543	-0.538269
Transcript_1544	-0.652149
Transcript_1545	-1.190696
Transcript_1546	-0.905421
Transcript_1547	-0.757494
Transcript_1548	-0.244682
Transcript_1549	-0.211714
Transcript_1550	-0.496595
Transcript_1551	-0.905718
Transcript_1552	-0.963074
Transcript_1553	-0.471545
Transcript_1554	-0.523515
Transcript_1555	-1.815836
Transcript_1556	-0.417649
Transcript_1557	-0.654525
Transcript_1558	-0.602064
Transcript_1559	-1.029667
Transcript_1560	-0.547705
Transcript_1561	-0.544240
Transcript_1562	-0.728377
Transcript_1563	-0.816455
Transcript_1564	-0.643721
Transcript_1565	-0.717364
Transcript_1566	-0.454971
Transcript_1567	-1.002852
Transcript_1568	-1.249018
Transcript_1569	-0.383260
Transcript_1570	-0.742896
Transcript_1571	-0.607204
Transcript_1572	0.119301
Transcript_1573	-1.052714
Transcript_1574	-0.593242
Transcript_1575	-0.250647
Transcript_1576	-1.352032
Transcript_1577	-0.581180
Transcript_1578	-1.242209
Transcript_1579	-0.462583
Transcript_1580	-1.056662
Transcript_1581	-1.392006
Transcript_1582	-0.541992
Transcript_1583	0.125762
Transcript_1584	-0.525922
Transcript_1585	-0.546704
Transcript_1586	-1.188167
Transcript_1587	-0.756904
Transcript_1589	-0.970471
Transcript_1590	-0.340317
Transcript_1591	-1.030081
Transcript_1592	-1.032264
Transcript_1593	-0.699025
Transcript_1594	-2.156069
Transcript_1595	-1.646877
Transcript_1596	-0.853540
Transcript_1597	-1.228438
Transcript_1598	-1.267822
Transcript_1599	0.885676
Transcript_1600	-0.707096
Transcript_1601	-0.064073
Transcript_1602	-0.628356
Transcript_1603	-2.286016
Transcript_1604	-0.716112
Transcript_1605	-0.701168
Transcript_1606	-1.891772
Transcript_1607	-1.100986
Transcript_1608	-1.020788
Transcript_1609	-0.629478
Transcript_1610	-0.394977
Transcript_1611	0.016804
Transcript_1612	-1.115596
Transcript_1613	-0.916524
Transcript_1614	-0.247597
Transcript_1615	-1.217065
Transcript_1616	-0.395849
Transcript_1617	-0.403231
Transcript_1618	0.000153
Transcript_1619	1.126628
Transcript_1620	-0.562296
Transcript_1621	-0.740026
Transcript_1622	-0.860473
Transcript_1623	-0.168779
Transcript_1624	-1.524693
Transcript_1625	-0.503017
Transcript_1626	0.191442
Transcript_1627	0.550943
Transcript_1628	0.326060
Transcript_1629	-0.426338
Transcript_1630	0.087263
Transcript_1631	-0.632751
Transcript_1632	0.089485
Transcript_1633	-0.021996
Transcript_1634	-0.701931
Transcript_1635	-1.461144
Transcript_1636	-1.146501
Transcript_1637	-0.758672
Transcript_1638	-0.173884
Transcript_1639	-0.825646
Transcript_1640	-0.665670
Transcript_1641	-0.624598
Transcript_1642	-0.176411
Transcript_1643	-0.736277
Transcript_1644	-1.171866
Transcript_1645	-0.700699
Transcript_1646	-0.009537
Transcript_1647	-0.391117
Transcript_1648	-0.542638
Transcript_1649	-0.509306
Transcript_1650	-0.928256
Transcript_1651	-0.529982
Transcript_1652	-0.591881
Transcript_1653	-0.926147
Transcript_1654	-0.544041
Transcript_1655	-0.471029
Transcript_1656	0.412465
Transcript_1657	-0.470880
Transcript_1658	-0.900820
Transcript_1659	-0.523911
Transcript_1660	0.377467
Transcript_1661	-1.732646
Transcript_1662	-0.627769
Transcript_1663	-0.294727
Transcript_1664	-0.445134
Transcript_1665	-0.649722
Transcript_1666	0.576865
Transcript_1667	-0.538293
Transcript_1668	-0.517776
Transcript_1669	-0.546457
Transcript_1670	-0.477662
Transcript_1671	-0.270394
Transcript_1672	-0.548735
Transcript_1673	-0.926974
Transcript_1674	-1.113095
Transcript_1675	-1.301910
Transcript_1676	-0.200880
Transcript_1677	-0.447457
Transcript_1678	0.005853
Transcript_1679	-0.307896
Transcript_1680	-0.302373
Transcript_1681	-0.594763
Transcript_1682	-0.898724
Transcript_1683	-0.965339
Transcript_1684	-1.322159
Transcript_1685	-0.766449
Transcript_1686	0.109514
Transcript_1687	-0.483510
Transcript_1688	-0.515874
Transcript_1689	-0.811434
Transcript_1690	-0.925807
Transcript_1691	-0.485787
Transcript_1692	-1.405534
Transcript_1693	0.092760
Transcript_1694	0.422519
Transcript_1695	0.190189
Transcript_1696	-0.040055
Transcript_1697	-0.564997
Transcript_1698	-0.981173
Transcript_1699	-0.534831
Transcript_1700	-0.014784
Transcript_1701	1.166959
Transcript_1702	-1.146771
Transcript_1703	-1.203444
Transcript_1704	-0.476321
Transcript_1705	-0.317711
Transcript_1706	-0.641434
Transcript_1708	-0.553157
Transcript_1709	-0.730647
Transcript_1710	-1.484983
Transcript_1711	-0.953814
Transcript_1712	-0.600238
Transcript_1713	-0.567988
Transcript_1714	-1.357692
Transcript_1715	-0.099865
Transcript_1716	0.026598
Transcript_1717	0.174210
Transcript_1718	0.465116
Transcript_1719	-1.315298
Transcript_1720	-0.609854
Transcript_1721	-0.380896
Transcript_1722	-1.001459
Transcript_1723	0.719245
Transcript_1724	-0.444538
Transcript_1725	-1.340323
Transcript_1726	-0.749779
Transcript_1727	0.042849
Transcript_1728	-0.644133
Transcript_1729	-0.554280
Transcript_1730	-0.638613
Transcript_1731	-1.898648
Transcript_1732	-1.748634
Transcript_1733	-0.522003
Transcript_1734	-0.525145
Transcript_1735	-0.344971
Transcript_1736	-0.588701
Transcript_1737	-1.458325
Transcript_1738	-0.200851
Transcript_1739	-0.559148
Transcript_1740	-1.234246
Transcript_1741	-0.565214
Transcript_1742	-0.520873
Transcript_1743	-1.046749
Transcript_1744	-0.975454
Transcript_1745	-1.101796
Transcript_1746	0.765874
Transcript_1747	-0.321334
Transcript_1748	-0.161594
Transcript_1749	-1.039594
Transcript_1750	-1.271095
Transcript_1751	-0.092340
Transcript_1752	-0.623936
Transcript_1753	-1.511475
Transcript_1754	-0.415738
Transcript_1755	-0.723774
Transcript_1756	-1.944961
Transcript_1757	-0.365654
Transcript_1758	-0.352627
Transcript_1759	0.380235
Transcript_1760	-0.981900
Transcript_1761	-0.499880
Transcript_1763	-0.552699
Transcript_1764	-0.349606
Transcript_1765	-1.753222
Transcript_1766	-0.464823
Transcript_1767	-0.855689
Transcript_1768	-0.916382
Transcript_1769	-0.133898
Transcript_1770	-0.396188
Transcript_1771	-0.460219
Transcript_1772	-0.759973
Transcript_1773	-0.534835
Transcript_1774	-1.200316
Transcript_1775	0.051964
Transcript_1776	-0.130354
Transcript_1777	-1.363029
Transcript_1778	-0.486233
Transcript_1779	0.278344
Transcript_1780	0.116251
Transcript_1781	-0.430437
Transcript_1782	-0.237397
Transcript_1783	-0.299023
Transcript_1784	-0.226931
Transcript_1785	-1.271508
Transcript_1786	0.034232
Transcript_1787	-0.550191
Transcript_1788	0.080548
Transcript_1789	-0.464396
Transcript_1790	-0.740377
Transcript_1791	1.257777
Transcript_1792	-1.279781
Transcript_1793	-0.273076
Transcript_1794	-2.078460
Transcript_1795	-1.441999
Transcript_1796	-1.330244
Transcript_1799	-0.076938
Transcript_1800	-0.742773
Transcript_1801	-0.578243
Transcript_1802	-0.552074
Transcript_1803	-0.908778
Transcript_1804	-0.753019
Transcript_1805	-0.772487
Transcript_1807	-0.772868
Transcript_1808	-0.357628
Transcript_1809	-0.634187
Transcript_1810	-0.538026
Transcript_1811	-0.685840
Transcript_1812	-0.216946
Transcript_1813	-0.653631
Transcript_1814	-1.163534
Transcript_1815	0.215417
Transcript_1816	-0.660228
Transcript_1817	-0.467080
Transcript_1818	-0.752757
Transcript_1819	-0.559768
Transcript_1820	-0.424923
Transcript_1821	-0.229237
Transcript_1822	-1.506237
Transcript_1823	-0.243633
Transcript_1824	-0.169924
Transcript_1825	-0.771906
Transcript_1826	-1.244354
Transcript_1827	-1.145978
Transcript_1828	-1.321386
Transcript_1829	-0.689284
Transcript_1830	-0.523272
Transcript_1831	-0.328598
Transcript_1832	-0.877727
Transcript_1833	-0.226440
Transcript_1834	-1.153587
Transcript_1836	-0.899881
